url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.edx.org/learn/history/universita-degli-studi-di-napoli-federico-ii-history-of-roman-law,FedericaX: History of Roman Law,3.9,9,FedericaX,Law,Introductory,"External Links, French Language, Futures Studies, German Language, Italian Language, Legal Systems, Paving",59,8 weeks
https://www.edx.org/learn/language/university-of-california-davis-spanish-vocabulary-meeting-people,UCDavis: Spanish Vocabulary: Meeting People,,,UCDavis,Language,Introductory,,79,3 weeks
https://www.edx.org/learn/language/university-of-california-davis-spanish-vocabulary-cultural-experience,UCDavis: Spanish Vocabulary: Cultural Experience,,,UCDavis,Language,Introductory,,79,4 weeks
https://www.edx.org/learn/language/university-of-california-davis-spanish-vocabulary-careers-and-social-events,UCDavis: Spanish Vocabulary: Careers and Social Events,,,UCDavis,Language,Introductory,,79,4 weeks
https://www.edx.org/learn/language/university-of-california-davis-spanish-vocabulary-sports-travel-and-the-home,"UCDavis: Spanish Vocabulary: Sports, Travel, and the Home",,,UCDavis,Language,Introductory,,79,4 weeks
https://www.edx.org/learn/mandarin-chinese/peking-university-zhong-ji-yi-yu-yu-fa-intermediate-chinese-grammar,PekingX: 中级汉语语法 | Intermediate Chinese Grammar,,,PekingX,Humanities,Intermediate,"Grammar, Language Translation, Mandarin Chinese, Semantics, Syntax, Writing",59,12 weeks
https://www.edx.org/learn/english/universitat-politecnica-de-valencia-upper-intermediate-english-business-and-technology,UPValenciaX: Upper-Intermediate English: Business and Technology,4.5,11,UPValenciaX,Language,Intermediate,"English Language, Grammar, Listening Skills, Reading Comprehension, Vocabulary",39,5 weeks
https://www.edx.org/learn/language/qatar-university-arabic-for-non-arabic-speakers-ii,QUx: Arabic for non-Arabic speakers II,,,QUx,Language,Introductory,,39,5 weeks
https://www.edx.org/learn/italian/universita-degli-studi-di-napoli-federico-ii-l-italiano-nel-mondo,FedericaX: L'Italiano nel mondo,4.4,7,FedericaX,Literature,Introductory,"Artificial Intelligence, Communications, Italian Language, Language Education, Piano, Verbal Communication Skills",55,10 weeks
https://www.edx.org/learn/italian-opera/dartmouth-college-introduction-to-italian-opera,DartmouthX: Introduction to Italian Opera,,,DartmouthX,Art & Culture,Introductory,,49,4 weeks
https://www.edx.org/learn/italian/universita-degli-studi-di-napoli-federico-ii-italian-language-around-the-world,FedericaX: Italian Language around the world,,,FedericaX,Literature,Introductory,"Communications, Italian Language, Language Education, Verbal Communication Skills",55,5 weeks
https://www.edx.org/learn/italian/universita-degli-studi-di-napoli-federico-ii-dialetti-in-italia,FedericaX: Dialetti in Italia,,,FedericaX,Humanities,Introductory,"Artificial Intelligence, Dialectology, Italian Language, Latin, Linguistics",55,6 weeks
https://www.edx.org/learn/history/universita-degli-studi-di-napoli-federico-ii-history-of-italy,FedericaX: History of Italy,,,FedericaX,History,Introductory,Governance,55,4 weeks
https://www.edx.org/learn/law/universita-degli-studi-di-napoli-federico-ii-la-riforma-del-lavoro-in-italia,FedericaX: La riforma del lavoro in Italia,,,FedericaX,Law,Introductory,"Artificial Intelligence, Innovation, Labor Law",55,6 weeks
https://www.edx.org/learn/computer-programming/ecole-polytechnique-federale-de-lausanne-il-robot-thymio-come-strumento-di-scoperta-delle-scienze-digitali,EPFLx: Il robot Thymio come strumento di scoperta delle scienze digitali,,,EPFLx,Computer Science,Introductory,"Computational Thinking, Computer Science, Informatica, Teaching",169,6 weeks
https://www.edx.org/learn/japanese/waseda-university-steps-in-japanese-for-beginners1-part1,WasedaX: Steps in Japanese for Beginners1 Part1,4.5,20,,,,,59,5 weeks
https://www.edx.org/xseries/wasedax-steps-in-japanese-for-beginners-1,Learn the language and values of Japan,,,Waseda University,,,,$285.30,4 months
https://www.edx.org/learn/japanese/tsinghua-university-japanese-culture-and-language-i-ri-yu-yu-ri-ben-wen-hua-1,TsinghuaX: Japanese Culture and Language (I) | 日语与日本文化（1）,,,TsinghuaX,Art & Culture,Introductory,Influencing Skills,179,10 weeks
https://www.edx.org/learn/japanese/harvard-university-japanese-books-from-manuscript-to-print,HarvardX: Japanese Books: From Manuscript to Print,5.0,7,HarvardX,Art & Culture,Introductory,"Collections, Multimedia, Storytelling, Visual Storytelling",149,9 weeks
https://www.edx.org/learn/law/tokyo-institute-of-technology-basic-japanese-civil-law,TokyoTechX: Basic Japanese Civil Law,,,TokyoTechX,Law,Introductory,"Child Protection, Civil Law, Court Systems, Dispute Resolution, Family Law, Personal Security, Property Rights, Research, Tort Law",119,7 weeks
https://www.edx.org/learn/architecture/the-university-of-tokyo-four-facets-of-contemporary-japanese-architecture-humans,UTokyoX: Four Facets of Contemporary Japanese Architecture: Humans,5.0,5,,,,,119,Self-paced
https://www.edx.org/learn/architecture/the-university-of-tokyo-four-facets-of-contemporary-japanese-architecture-technology,UTokyoX: Four Facets of Contemporary Japanese Architecture: Technology,,,UTokyoX,Architecture,Intermediate,"Advertisement, Investigation",119,Self-paced
https://www.edx.org/learn/logic/stanford-university-semantics-of-first-order-logic,StanfordOnline: Semantics of First-Order Logic,4.4,6,StanfordOnline,Philosophy & Ethics,Introductory,"Artificial Intelligence, Basic Math, Computer Science, Linguistics, Semantics",69,4 weeks
https://www.edx.org/certificates/professional-certificate/ucx-text-analytics-with-python,Drive your career forward,,,University of Canterbury,,,,$556.20,3 months
https://www.edx.org/learn/journalism/university-of-oxford-russian-mezhdunarodnye-standarty-svobody-slova-i-bezopasnosti-zhurnalistov,OxfordX: (Russian) международные стандарты свободы слова и безопасности журналистов,,,OxfordX,Law,Intermediate,,,7 weeks
https://www.edx.org/learn/climate-change/sdg-academy-climate-action-solutions-for-a-changing-planet,SDGAcademyX: Climate Action: Solutions for a Changing Planet,4.8,9,SDGAcademyX,Environmental Studies,Intermediate,"Corporate Sustainability, Negotiation, Sustainable Development, Systems Analysis",,10 weeks
https://www.edx.org/learn/language/university-of-alaska-fairbanks-yup-ik-language-and-culture,AlaskaX: Yup'ik Language and Culture,,,AlaskaX,Language,Introductory,"Communications, Grammar, Influencing Skills, Language Education, Vocabulary",119,4 weeks
https://www.edx.org/learn/humanities/hamilton-college-incarceration-s-witnesses-american-prison-writing,HamiltonX: Incarceration's Witnesses: American Prison Writing,,,HamiltonX,Humanities,Introductory,"Digital Humanities, Rehabilitation",,4 weeks
https://www.edx.org/learn/sign-language/georgetown-university-sign-language-structure-learning-and-change,"GeorgetownX: Sign Language Structure, Learning, and Change",,,GeorgetownX,Language,Advanced,"American Sign Language (ASL), Linguistics, Sign Languages",49,4 weeks
https://www.edx.org/learn/language/stellenbosch-university-exploring-south-african-sign-language-and-south-african-deaf-culture,StellenboschX: Exploring South African Sign Language and South African Deaf Culture,Introduction,"Numerals,",StellenboschX,Language,Introductory,,149,4 weeks
https://www.edx.org/learn/sign-language/georgetown-university-sign-language-science-factors-contributing-to-natural-learning,GeorgetownX: Sign Language Science: Factors Contributing to Natural Learning,,,GeorgetownX,Language,Introductory,Sign Languages,129,4 weeks
https://www.edx.org/certificates/professional-certificate/georgetownx-american-sign-language-science,Explore the history and evolution of American Sign Language,,,Georgetown University,,,,$464.40,4 months
https://www.edx.org/learn/sign-language/georgetown-university-sign-language-science-emergence-and-evolution-of-sign-language,GeorgetownX: Sign Language Science: Emergence and Evolution of Sign Language,,,GeorgetownX,Language,Introductory,"American Sign Language (ASL), Sign Languages",129,4 weeks
https://www.edx.org/certificates/professional-certificate/stellenboschx-multilingual-mastery-embracing-linguistic-diversity,Drive your career forward,,,Stellenbosch University,,,,$536.40,4 months
https://www.edx.org/learn/sign-language/georgetown-university-sign-language-science-factors-contributing-to-natural-change,GeorgetownX: Sign Language Science: Factors Contributing to Natural Change,,,GeorgetownX,Language,Introductory,"American Sign Language (ASL), Sign Languages",129,4 weeks
https://www.edx.org/learn/math/imperial-college-london-a-level-mathematics-for-year-13-course-1-functions-sequences-and-series-and-numerical-methods,"ImperialX: A-level Mathematics for Year 13 - Course 1: Functions, Sequences and Series, and Numerical Methods",4.6,24,ImperialX,Math,Intermediate,"Basic Math, Numerical Analysis",69,7 weeks
https://www.edx.org/learn/humanities/harvard-university-the-return-of-china,HarvardX: The Return of China,,,HarvardX,Humanities,Introductory,,149,6 weeks
https://www.edx.org/learn/ap/st-margarets-episcopal-school-ap-r-spanish-language-and-culture,St. Margaret’s Episcopal School: AP® Spanish Language and Culture,,,St. Margaret’s Episcopal School,Humanities,Intermediate,"Auditing, Communications, Integration, Presentations, Spanish Language, Vocabulary, Writing",,10 weeks
https://www.edx.org/learn/spanish/universidad-nacional-de-cordoba-spanish-across-the-americas,UNCordobaX: Spanish Across the Americas,,,UNCordobaX,Language,Introductory,"Foreign Language, Latin, Self-Discipline, Spanish Language",29,5 weeks
https://www.edx.org/learn/spanish/pontificia-universidad-javeriana-spanish-for-beginners-learn-in-paradise,JaverianaX: Spanish for beginners: Learn in paradise,,,JaverianaX,Language,Introductory,"Spanish Language, Vocabulary",49,6 weeks
https://www.edx.org/learn/spanish/universidades-anahuac-foundations-of-medical-spanish,AnahuacX: Foundations of Medical Spanish,3.0,8,AnahuacX,Language,Introductory,"Communications, Spanish Language",19,6 weeks
https://www.edx.org/certificates/professional-certificate/upvalenciax-basic-spanish,Drive your career forward,,,Universitat Politècnica de València,,,,$96.30,4 months
https://www.edx.org/learn/language/universitat-politecnica-de-valencia-basic-spanish-1-getting-started,UPValenciaX: Basic Spanish 1: Getting Started,4.5,145,UPValenciaX,Communication,Introductory,"English Language, Grammar, Language Education, Listening Skills, Reading Comprehension, Spanish Culture, Spanish Language, Writing",29,7 weeks
https://www.edx.org/learn/film/universidad-carlos-iii-de-madrid-documental-nuevas-tendencias-nuevos-formatos-documentary-new-trends-new-formats,"UC3Mx: DOCUMENTAL! Nuevas tendencias, nuevos formatos / DOCUMENTARY! New Trends, New Formats",,,UC3Mx,Communication,Introductory,"Animations, English Language, Film History, Films, Infographics, Innovation, Slide Shows, Spanish Language, Subtitles",,4 weeks
https://www.edx.org/learn/spanish/universitat-politecnica-de-valencia-basic-spanish-2-one-step-further,UPValenciaX: Basic Spanish 2: One Step Further,4.5,51,UPValenciaX,Language,Introductory,"Communications, Grammar, Pronunciation, Spanish Language, Vocabulary",39,4 weeks
https://www.edx.org/learn/spanish/universitat-politecnica-de-valencia-basic-spanish-3-getting-there,UPValenciaX: Basic Spanish 3: Getting there,4.5,51,UPValenciaX,Language,Introductory,"Communications, English Language, Grammar, Presentations, Pronunciation, Spanish Language, Vocabulary",39,4 weeks
https://www.edx.org/learn/spanish/universidad-del-rosario-a-travel-by-spanish-america-spanish-for-beginners,URosarioX: A travel by Spanish America: Spanish for beginners,,,URosarioX,Language,Introductory,Spanish Language,39,4 weeks
https://www.edx.org/learn/childrens-rights/columbia-university-protecting-children-in-humanitarian-settings,ColumbiaX: Protecting Children in Humanitarian Settings,4.7,16,ColumbiaX,Social Sciences,Intermediate,"Child Protection, Critical Thinking, Health Maintenance, Influencing Skills, Psychology, Resilience",50,12 weeks
https://www.edx.org/learn/human-rights/sdg-academy-human-rights-human-wrongs-challenging-poverty-vulnerability-and-social-exclusion,"SDGAcademyX: Human Rights, Human Wrongs: Challenging Poverty, Vulnerability and Social Exclusion",4.7,12,SDGAcademyX,Social Sciences,Intermediate,"Corporate Sustainability, International Relations, Sustainable Development, Vulnerability",,11 weeks
https://www.edx.org/learn/civil-liberties/princeton-university-civil-liberties,PrincetonX: Civil Liberties,,,PrincetonX,Law,Intermediate,Finance,,7 weeks
https://www.edx.org/learn/government/delft-university-of-technology-open-and-smart-government,DelftX: Open and Smart Government,,,DelftX,Business & Management,Intermediate,Governance,50,4 weeks
https://www.edx.org/learn/economics/new-york-institute-of-finance-option-contracts-participants-strategies-and-pricing,"NYIF: Option Contracts, Participants, Strategies, and Pricing",,,NYIF,Economics & Finance,Introductory,"Arbitrage, Derivatives, Modern Greek, Trading Strategy",,3 weeks
https://www.edx.org/learn/law/waseda-university-property-law-in-a-globalizing-economy-diversity-or-integration,WasedaX: Property Law in a Globalizing Economy: Diversity or Integration?,,,WasedaX,Law,Intermediate,"Comparative Law, Economy, German Language, Property Laws",59,4 weeks
https://www.edx.org/learn/international-law/universite-catholique-de-louvain-international-humanitarian-law,LouvainX: International Humanitarian Law,4.2,13,LouvainX,Law,Advanced,"Counter-Terrorism, International Laws",199,12 weeks
https://www.edx.org/learn/public-policy/inter-american-development-bank-leaders-in-citizen-security-and-justice-management,IDBx: Leaders in Citizen Security and Justice Management,,,IDBx,Social Sciences,Intermediate,"Crime Prevention, Deterrence, Governance, Management, Rehabilitation",25,10 weeks
https://www.edx.org/learn/international-law/peking-university-guo-ji-xing-fa-xue-international-criminal-law,PekingX: 国际刑法学 | International Criminal Law,,,PekingX,Law,Intermediate,"Cooperation, Criminal Justice, Criminal Law, Lawsuits",49,14 weeks
https://www.edx.org/learn/justice/inter-american-development-bank-lideres-para-la-gestion-en-seguridad-ciudadana-y-justicia,IDBx: Líderes para la gestión en seguridad ciudadana y justicia,4.7,35,IDBx,Social Sciences,Intermediate,"Crime Prevention, Deterrence, Governance, Management",25,10 weeks
https://www.edx.org/learn/justice/victoria-university-of-wellington-restorative-justice-and-practice-emergence-of-a-social-movement,WellingtonX: Restorative Justice and Practice: Emergence of a Social Movement,,,WellingtonX,Law,Introductory,"Compassion, Restorative Justice",49,6 weeks
https://www.edx.org/learn/politics/harvard-university-juryx-deliberations-for-social-change,HarvardX: JuryX: Deliberations for Social Change,,,HarvardX,Humanities,Introductory,"Debating, Experimentation, Persuasive Communication, Social Change",75,7 weeks
https://www.edx.org/learn/teaching-strategies/university-of-toronto-teaching-for-critical-action-empowering-students-in-challenging-times,University_of_TorontoX: Teaching for Critical Action: Empowering Students in Challenging Times,,,University_of_TorontoX,Education & Teacher Training,Intermediate,"Curriculum Development, Environmental Issue, Futures Exchange, Pedagogy, Social Justice, Teaching",,5 weeks
https://www.edx.org/learn/environmental-science/the-smithsonian-institution-earthoptimism,SmithsonianX: #EarthOptimism,,,SmithsonianX,Environmental Studies,Introductory,Optimism,25,1 weeks
https://www.edx.org/learn/politics/harvard-university-citizen-politics-in-america-public-opinion-elections-interest-groups-and-the-media,"HarvardX: Citizen Politics in America: Public Opinion, Elections, Interest Groups, and the Media",4.7,25,HarvardX,Social Sciences,Introductory,"Demonstration Skills, Influencing Skills, Polling, Public Opinion, Social Movements",149,4 weeks
https://www.edx.org/learn/gender-equity/catalyst-understanding-gender-equity,CatalystX: Understanding Gender Equity,4.4,8,,,,,59,1 weeks
https://www.edx.org/learn/economics/georgetown-university-impact-evaluation-methods-with-applications-in-low-and-middle-income-countries,GeorgetownX: Impact Evaluation Methods with Applications in Low- and Middle-Income Countries,4.7,7,GeorgetownX,Economics & Finance,Introductory,"Agriculture, Health Education, Human Development, Innovation, Microfinance, Quick Learning",169,24 weeks
https://www.edx.org/learn/energy/open-education-consortium-energy-the-technology-you-must-know-in-the-21st-century-neng-yuan-21shi-ji-ni-bi-xu-liao-jie-de-ke-ji,OECx: Energy ─ The Technology You Must Know in the 21st Century | 能源 ─ 21世紀你必須了解的科技!,,,OECx,Engineering,Introductory,"Ecology, Emerging Technologies, Energy Technology, Fossil Fuel, Social Justice",,4 weeks
https://www.edx.org/learn/social-science/university-of-pennsylvania-top-10-social-issues-for-the-presidents-first-100-days,PennX: Top 10 Social Issues for the President’s First 100 Days,,,PennX,Social Sciences,Introductory,"Critical Thinking, Social Issue, Social Justice, Social Policy",49,14 weeks
https://www.edx.org/learn/environmental-science/zhaw-zurich-university-of-applied-sciences-vision-2030-en,ZHAWx: Vision 2030 (EN),,,ZHAWx,Environmental Studies,Introductory,"Economic Growth, Economics, Environmental Degradation, Malnutrition, Social Justice",119,8 weeks
https://www.edx.org/learn/education/the-university-of-iceland-intercultural-competency-in-education,UIcelandX: Intercultural Competency in Education,4.1,12,UIcelandX,Education & Teacher Training,Introductory,"Intercultural Competence, Labor Economics, Social Justice, Teaching",69,5 weeks
https://www.edx.org/learn/business-communications/catalyst-communication-skills-for-dialoguing-across-difference,CatalystX: Communication Skills for Dialoguing Across Difference,4.3,24,CatalystX,Communication,Introductory,"Communications, Debating",59,1 weeks
https://www.edx.org/learn/language/university-of-british-columbia-indigenous-languages-from-policy-and-planning-to-implementation-and-assessment,UBCx: Indigenous Languages: From Policy and Planning to Implementation and Assessment,,,UBCx,Social Sciences,Introductory,"International Aid Transparency Initiative, Planning, Political Sciences, Public Policies, Social Sciences, Teaching",50,8 weeks
https://www.edx.org/learn/social-science/tel-aviv-university-hope-what-makes-us-human-2,"TAUx, IsraelX: HOPE: What Makes Us Human",,,"TAUx, IsraelX",Social Sciences,Introductory,"Animations, Arabic Language, Artificial Intelligence, Curiosity, English Language, Environmental Degradation, French Language, Hebrew Language, Nuclear Weapons, Painting, Political Sciences, Social Sciences, Spanish Language",,10 weeks
https://www.edx.org/xseries/federicax-introduction-to-political-science,Learn the fundamentals of Political Science,,,Università degli Studi di Napoli Federico II,,,,$220.49,8 months
https://www.edx.org/bachelors/microbachelors/lse-statistics-fundamentals,Drive your career forward,,,The London School of Economics and Political Science,,,,$896.40,5 months
https://www.edx.org/learn/democracy/massachusetts-institute-of-technology-democracy-and-development-perspectives-from-africa,MITx: Democracy and Development: Perspectives from Africa,,,MITx,Humanities,Introductory,"Experimentation, Human Development, Political Sciences",49,9 weeks
https://www.edx.org/learn/race-and-racism/catalyst-facing-racism-and-emotional-tax-in-the-workplace,CatalystX: Facing Racism and Emotional Tax in the Workplace,4.3,12,CatalystX,Communication,Introductory,Leadership,59,1 weeks
https://www.edx.org/learn/sociology/doane-university-fundamentals-of-sociology,DoaneX: Fundamentals of Sociology,4.1,11,DoaneX,Social Sciences,Introductory,"Auditing, Sociology",119,8 weeks
https://www.edx.org/learn/us-history/columbia-university-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,ColumbiaX: The Civil War and Reconstruction – 1865-1890: The Unfinished Revolution,4.4,9,ColumbiaX,Humanities,Intermediate,Consolidation,50,18 weeks
https://www.edx.org/learn/soil/ku-leuven-as-above-so-below-an-introduction-to-soils-ecosystems-and-livelihoods-in-the-tropics,"KULeuvenX: As above, so below: An introduction to soils, ecosystems and livelihoods in the Tropics",,,KULeuvenX,Environmental Studies,Intermediate,"Ecosystem Science, Life Sciences, Soil Science, Sustainable Development, Sustainable Management",59,7 weeks
https://www.edx.org/learn/archaeology/israelx-the-bible-in-light-of-the-ancient-near-east,IsraelX: The Bible in Light of the Ancient Near East,4.7,6,IsraelX,Art & Culture,Introductory,,129,9 weeks
https://www.edx.org/learn/journalism/israelx-science-communication,"IsraelX, Technion: Science Communication",,,"IsraelX, Technion",Communication,Intermediate,"Epidemiology, Journalism, News Stories, Research, Risk Management, Science Communication, Selling Techniques",,10 weeks
https://www.edx.org/learn/creative-writing/university-of-cambridge-finding-your-voice-as-a-playwright,UniversityofCambridge: Finding your voice as a playwright,4.4,9,UniversityofCambridge,Communication,Intermediate,Creativity,299,4 weeks
https://www.edx.org/learn/ethics/university-of-adelaide-ethical-ai-for-students,AdelaideX: Ethical AI for Students,,,AdelaideX,Ethics,Introductory,,125,4 weeks
https://www.edx.org/learn/ethics/sdg-academy-ethics-in-action,SDGAcademyX: Ethics in Action,4.4,5,SDGAcademyX,Ethics,Intermediate,"Cooperation, Ethical Conduct, Sustainable Development, Theology",,10 weeks
https://www.edx.org/learn/humanities/the-university-of-michigan-strategic-planning-for-public-libraries,MichiganX: Strategic Planning for Public Libraries,,,MichiganX,Humanities,Introductory,"Leadership, Library Management, Planning, Strategic Planning",59,4 weeks
https://www.edx.org/learn/poetry/tsinghua-university-introduction-to-ci-poems-in-the-tang-and-song-dynasty-tang-song-ci-jian-shang,TsinghuaX: Introduction to Ci Poems in the Tang and Song Dynasty | 唐宋词鉴赏,,,TsinghuaX,Humanities,Introductory,"Folklore, Vocabulary, Writing",179,8 weeks
https://www.edx.org/learn/shakespeare/university-of-adelaide-shakespeare-matters,AdelaideX: Shakespeare Matters,,,AdelaideX,Humanities,Introductory,Influencing Skills,139,5 weeks
https://www.edx.org/learn/algebra/schoolyourself-introduction-to-algebra,SchoolYourself: Introduction to Algebra,,,SchoolYourself,Math,Introductory,"Algebra, Basic Math, Common Core Standards, Stock Markets",139,4 weeks
https://www.edx.org/learn/math/universitat-politecnica-de-valencia-math-fundamentals-algebra,UPValenciaX: Math Fundamentals: Algebra,,,UPValenciaX,Math,Introductory,,29,4 weeks
https://www.edx.org/learn/math/the-london-school-of-economics-and-political-science-mathematics-1-part-2-integral-calculus-algebra-and-applications,"LSE: Mathematics 1 Part 2: Integral calculus, algebra, and applications",4.6,9,LSE,Math,Intermediate,"Algebra, Basic Math, Economics, Integral Calculus, Management, Statistics",,5 weeks
https://www.edx.org/learn/algebra/universitat-politecnica-de-valencia-bases-matematicas-algebra,UPValenciaX: Bases Matemáticas: Álgebra,,,UPValenciaX,Math,Introductory,"Algebra, Basic Math, Calculations, Linear Equations, Operations, Systems Of Equations",19,4 weeks
https://www.edx.org/learn/linear-algebra/the-university-of-texas-at-austin-advanced-linear-algebra-foundations-to-frontiers,UTAustinX: Advanced Linear Algebra: Foundations to Frontiers,,,UTAustinX,Computer Science,Advanced,"Algebra, Algorithms, Arithmetic, Floating Point Algorithm, Linear Algebra",99,16 weeks
https://www.edx.org/learn/linear-algebra/universidad-del-rosario-fundamentos-de-algebra-lineal,URosarioX: Fundamentos de álgebra lineal,,,URosarioX,Engineering,Intermediate,"Algebra, Basic Math, Data Science, Linear Algebra, Linear Equations",39,4 weeks
https://www.edx.org/learn/differential-equations/imperial-college-london-a-level-further-mathematics-for-year-13-course-1-differential-equations-further-integration-curve-sketching-complex-numbers-the-vector-product-and-further-matrices,"ImperialX: A-level Further Mathematics for Year 13 - Course 1: Differential Equations, Further Integration, Curve Sketching, Complex Numbers, the Vector Product and Further Matrices",4.8,6,ImperialX,Math,Intermediate,"Basic Math, Differential Equations, Integration, Language Construct, Numerical Analysis, Problem Solving, Sketching",69,7 weeks
https://www.edx.org/learn/math/the-university-of-texas-at-austin-effective-thinking-through-mathematics-2,UTAustinX: Effective Thinking Through Mathematics,,,UTAustinX,Math,Introductory,"Basic Math, Creativity",139,5 weeks
https://www.edx.org/learn/calculus/university-of-adelaide-mathtrackx-differential-calculus,AdelaideX: MathTrackX: Differential Calculus,4.8,6,AdelaideX,Math,Introductory,"Basic Math, Calculus, Derivatives, Differential Calculus",99,4 weeks
https://www.edx.org/learn/math/the-london-school-of-economics-and-political-science-mathematics-and-statistics-fundamentals-proctored-exam,LSE: Mathematics and Statistics Fundamentals Proctored Exam,,,LSE,Math,Intermediate,"Algebra, Basic Math, Integral Calculus, Probability, Statistics",,1 weeks
https://www.edx.org/learn/math/imperial-college-london-a-level-further-mathematics-for-year-12-course-2-3-x-3-matrices-mathematical-induction-calculus-methods-and-applications-maclaurin-series-complex-numbers-and-polar-coordinates,"ImperialX: A-Level Further Mathematics for Year 12 - Course 2: 3 x 3 Matrices, Mathematical Induction, Calculus Methods and Applications, Maclaurin Series, Complex Numbers and Polar Coordinates",,,ImperialX,Math,Intermediate,"Calculus, Integration, Language Construct, Polar Coordinates, Sketching",69,7 weeks
https://www.edx.org/learn/calculus/university-of-adelaide-mathtrackx-integral-calculus,AdelaideX: MathTrackX: Integral Calculus,,,AdelaideX,Math,Introductory,"Basic Math, Calculus, Integral Calculus, Integration",99,4 weeks
https://www.edx.org/learn/linear-algebra/rice-university-ordinary-differential-equations-and-linear-algebra-part-1,RICEx: Ordinary Differential Equations and Linear Algebra - Part 1,,,RICEx,Math,Intermediate,"Coefficients, Curiosity, Differential Equations, Eigenvalues And Eigenvectors, Linear Algebra, Linear Equations, Quantitative Analysis",169,7 weeks
https://www.edx.org/learn/linear-algebra/rice-university-ordinary-differential-equations-and-linear-algebra-part-2,RICEx: Ordinary Differential Equations and Linear Algebra - Part 2,,,RICEx,Math,Intermediate,"Coefficients, Differential Equations, Eigenvalues And Eigenvectors, Linear Algebra, Linear Equations, Quantitative Analysis",169,7 weeks
https://www.edx.org/learn/calculus/university-of-hong-kong-engineering-calculus-and-differential-equations,HKUx: Engineering Calculus and Differential Equations,,,HKUx,Math,Introductory,"Animations, Calculus, Connected Components, Differential Equations, Electrical Engineering, Laplace Transform, Signal Processing, Space Flight",50,6 weeks
https://www.edx.org/learn/math/imperial-college-london-a-level-mathematics-for-year-13-course-2-general-motion-moments-and-equilibrium-the-normal-distribution-vectors-differentiation-methods-integration-methods-and-differential-equations,"ImperialX: A-level Mathematics for Year 13 - Course 2: General Motion, Moments and Equilibrium, The Normal Distribution, Vectors, Differentiation Methods, Integration Methods and Differential Equations",,,ImperialX,Math,Intermediate,"Differential Equations, Normal Distribution",59,7 weeks
https://www.edx.org/learn/math/imperial-college-london-further-mathematics-year-13-course-2-applications-of-differential-equations-momentum-work-energy-power-the-poisson-distribution-the-central-limit-theorem-chi-squared-tests-type-i-and-ii-errors,"ImperialX: Further Mathematics Year 13 course 2: Applications of Differential Equations, Momentum, Work, Energy & Power, The Poisson Distribution, The Central Limit Theorem, Chi Squared Tests, Type I and II Errors",,,ImperialX,Math,Intermediate,"Applied Mathematics, Basic Math, Chi-Squared Tests, Contingency Tables, Differential Equations, Language Construct, Problem Solving",69,7 weeks
https://www.edx.org/learn/probability/delft-university-of-technology-probability-theory,DelftX: Probability Theory,4.2,10,DelftX,Math,Intermediate,"Basic Math, Calculus, Data Analysis, Finance, Probability Theories, Random Variables, Signal Processing, Statistics",149,6 weeks
https://www.edx.org/learn/probability/university-of-adelaide-mathtrackx-probability,AdelaideX: MathTrackX: Probability,,,AdelaideX,Math,Introductory,"Basic Math, Random Variables, Stochastic Process",99,4 weeks
https://www.edx.org/learn/probability/massachusetts-institute-of-technology-probability-the-science-of-uncertainty-and-data,MITx: Probability - The Science of Uncertainty and Data,4.6,227,MITx,Data Analysis & Statistics,Advanced,"Basic Math, Bayesian Inference, Communications, Data Analysis, Data Science, Financial Market, Markov Chain, Probability, Probability Theories, Random Variables, Statistical Inference, Statistics, Stochastic Process",300,16 weeks
https://www.edx.org/learn/probability/massachusetts-institute-of-technology-introduction-to-probability-part-ii-inference-processes,MITx: Introduction to Probability: Part II – Inference & Processes,,,MITx,Data Analysis & Statistics,Intermediate,"Bayesian Inference, Data Analysis, Financial Market, Markov Chain, Probability, Probability Theories, Random Variables, Statistical Inference, Stochastic Process",75,16 weeks
https://www.edx.org/learn/artificial-intelligence/ibm-introduction-to-prompt-engineering,IBM: Introduction to Prompt Engineering,4.5,226,IBM,Computer Science,Introductory,Artificial Intelligence,49,3 weeks
https://www.edx.org/learn/artificial-intelligence/davidson-college-ai-prompt-engineering-for-beginners,DavidsonX: Prompt Engineering for ChatGPT,4.4,38,DavidsonX,Computer Science,Introductory,"Artificial Intelligence, Communications, Content Creation, Curiosity, Data Analysis, Decision Making, Innovation, Reference Cards, Workflow Management",39,5 weeks
https://www.edx.org/learn/math/ecole-polytechnique-federale-de-lausanne-introduction-to-optimization-on-smooth-manifolds-first-order-methods,EPFLx: Introduction to optimization on smooth manifolds: first order methods,,,EPFLx,Math,Advanced,,75,6 weeks
https://www.edx.org/learn/math/imperial-college-london-a-level-mathematics-for-year-12-course-1-algebraic-methods-graphs-and-applied-mathematics-methods,"ImperialX: A-level Mathematics for Year 12 - Course 1: Algebraic Methods, Graphs and Applied Mathematics Methods",4.3,14,ImperialX,Math,Intermediate,"Applied Mathematics, Basic Math, Language Construct",69,7 weeks
https://www.edx.org/learn/math/lufthansa-technical-training-mathematic-basics,LTTx: Mathematic Basics,,,LTTx,Math,Introductory,,95,3 weeks
